What are the rules to `` snow golf '' ?,12
What does Warner Bros. call a flightless cuckoo ?,21
When did Mount St. Helen last have a major eruption ?,8
How do you say `` eat the day '' in Latin ?,21
What are super balls made of ?,29
What 's the name of Tom Sawyer 's aunt with whom he lives ?,4
What is the fastest-growing comic strip of all time ?,1
Which member of the Micronauts spent 1 years traveling the Microverse in the Marvel comics ?,4
What doctor claimed in a 1946 book : `` There is no such thing as a bad boy '' ?,4
How long has L.L. Cool J. been married ?,28
How much did a knight 's armor weigh ?,48
What comedian created a punch-drunk pugilist named Cauliflower McPugg ?,4
What is the movie Jonathan Livingstone Seagull ?,1
How tall is Prince Charles ?,43
What is the weight of air ?,48
What is a fear of children ?,24
What is ouzo ?,7
What race is 1 ` 137 miles long ?,30
What is the capital of Uruguay ?,22
What does the T.S. stand for in T.S. Eliot 's name ?,3
How long is the world 's largest ship ` in meters ?,43
Who is William Wordsworth ?,34
What is making love ?,7
Who is Charles Lindbergh ?,34
How tall is the replica of the Matterhorn at Disneyland ?,43
What are the largest deserts in the world ?,16
Where is Qatar ?,16
Why are peanut butter cookies topped with crisscrosses ?,9
What is the richest state in the U.S. ?,11
Who is the prime minister in Norway ?,4
What is a urologist ?,7
What actress starred in `` The Lion in Winter '' ?,4
What 's bottled in jeroboams ?,14
Who won the rugby world cup in ?,4
What is Nicholas Cage 's profession ?,6
How many times was pitcher ` Warren Spahn ` a 20-game winner in his 21 major league seasons ?,13
How many pins are used in skittles ?,13
What qualifications are there for individuals donating blood ?,12
What California bridge was Don Brown the first to cross ` on May 27 ` 1937 ?,16
Who is the famous sister of actress Olivia De Havilland ?,4
Which German president was pressured into appointing Hitler chancellor in 1933 ?,4
How many people have been killed in wars ` armed conflicts ?,13
What is the history of the hairdryer ?,12
Which mammal lives ` breeds ` eats ` and sleeps underground ?,2
What trade did the 15th and 16th century Portuguese hope to control between Asia and Europe ?,14
What happened in the city of Dogtown in 1899 ?,12
What was the largest city in the world to declare martial law in 1989 ?,22
What is a fear of sinning ?,24
Where is the Thomas Edison Museum ?,16
What was the first minimum wage ?,26
What is the name of the highest mountain in Africa ?,25
What mountain range extends from the Gulf of St. Lawrence to Alabama ?,25
How many types of lemurs are there ?,13
What are some colorful flowers that will bloom in the fall in New England ?,31
What 's the second-most-used murder weapon in the U.S. ?,14
What businesses or agencies would do an employment verification ?,5
What famous coach said `` if you can 't beat 'em in the alley ` you can 't beat 'em on the ice '' ?,4
What onetime member of Ronald Reagan 's cabinet called federal policy toward Indians `` an example of the failure of socialism '' ?,4
How many claws has a lobster called a pistol lost ?,13
Who was Darth Vader 's son ?,4
What are the four most widely-used languages in North America ?,40
What war was fought by the Spanish as far as the Philippines ?,10
How do you make a million bucks ?,0
Who invented the process to make condensed milk ?,4
What is the largest city in Connecticut ?,22
What is the population of the United States ?,37
What actor and actress have made the most movies ?,4
What is the definition of spamming ?,7
Who found Hawaii ?,4
What does IQ stand for ?,3
Where can I find free piano scores for popular music ?,16
When did the American Civil War end ?,8
What country is the largest diamond producer ?,19
How long does it take the moon to revolve around the Earth ?,28
What beer is ` rockin ' America ? '',18
What is a fear of women ?,24
Who protects DC Comics ' realm of dreams ?,4
What are dinosaur droppings called ?,21
What was the infamous feat of Germany 's U-2 submarine ?,12
What Homerian epic chronicles events toward the end of the Trojan Wars ?,1
When did the vesuvius last erupt ?,8
What is widely used to detect prenatal birth defects ?,14
When did the supercontinent Pangaea break up ?,8
What kind of mammal is a colt ?,2
Who created Harry Lime ?,4
Why do many Native American students not complete college ?,9
What color are a cherry tree 's flowers ?,20
Who was President Cleveland 's wife ?,4
What class of animals makes up more than two-thirds of known species ?,2
What was the name of Sergeant Preston of the Yukon 's lead dog ?,2
What film featured a snarly character named Kid Shelleen ?,1
What company named one of its pens `` The Banana '' ?,5
What 's the capital of Monaco ?,22
What do Englishmen weigh themselves in ?,48
How big is the Electoral College ?,33
What is it that walks on four legs ` then on two legs ` then on three ?,14
What is the name of the 1919 occurrence in which British troops killed over 3 unarmed Indian protestors ?,10
Who invented the Moog Synthesizer ?,4
Who makes the `` Die Hard '' car battery ?,4
How long does it take to travel from Tokyo to Niigata ?,28
What state is the Filenes store located in ?,11
How does a bill become law ?,0
What is the starting salary of a radiographer ?,26
What is a disaccharide ?,7
Colin Powell is most famous for what ?,9
What star-faring race brought about the Inhumans on Marvel 's Earth ?,30
How do you buy stocks ?,0
What does appropriates money mean ?,7
What is the name of Dolly Parton 's rarely seen husband ?,4
Where is the official `` zero '' of the sea level ?,16
Whose old London come-on was : `` Buy my sweet lavender '' ?,4
How did former WWF wrestler Rick Rude die ?,0
Who wrote the lyrics to Porgy and Bess ?,4
What is a `` False Moon '' ?,7
What 1976 Deep Throat clone provides the leading lady with a second larynx ?,14
What line of luggage is named after a famous American flier ?,14
What is a word whose letters can be rearranged to form a different word ?,39
What chapter of Gone with the Wind has Rhett Butler leaving Scarlett O 'Hara ?,46
How many American actors were nominated for the best actor Oscar for 1983 ?,13
When did Lucelly Garcia ` a former ambassador of Columbia to Honduras ` die ?,8
In Hemingway 's `` Old Man and the Sea ` '' what kind of fish does the old man catch ?,2
How long was the longest sneezing attack ?,28
How can I get rich quick ?,0
How is the word ` qigong ' pronounced ?,0
What program do I need to run a .tbk file ?,1
What is the seafaring name for the southern tip of South America ?,16
What two New York Yankee pitchers swapped wives and families ?,4
What are the 10 plagues of Egypt ?,24
What is the history of Hot Wheels cars ` and how are they produced ?,12
What is the rounded part on the top of a matchbook called ?,21
When did Nixon visit China ?,8
What 's the third month of the Gregorian calendar ?,8
What country owns Corsica ?,19
How many queen bees reign in a hive ?,13
What sport features slotbacks ` tailbacks ` and touchbacks ?,30
What meat complemented sweet potatoes and peas in the first TV dinner ?,18
What is RAM in the computer ?,3
What is a `` repeating voter '' ?,7
What are dingoes ?,7
Where can I find a world atlas map online at no charge ?,16
What Leoncavallo opera features a prologue by a clown ?,1
How can I get someone 's email address ?,0
What chapter of the Bible has the most verses ?,46
What ocean did the Titanic sink in ?,16
How did P.T. Barnum bill the diminutive Charles S. Stratton ?,0
In what year was the Wall built ?,8
Name one of King Henry VIII 's wives .,4
What southwestern state is dubbed The Silver State ?,11
What are pomegranates ?,7
Why do pharmacists work on raised floors ?,9
What does Robin Williams do ?,6
What country did the Allies invade in World War II 's Operation Avalanche ?,19
What famed river was Hernando de Soto the first European to see ?,16
What chess outcome results when a player has no legal move ?,30
How do they find an epicenter ?,0
When was Christ born ?,8
Where do quality drinks begin ?,16
In order from the top ` the four stripes on a can of Pepsi are what colors ?,20
What kind of substance is dextropropoxyphen napsylate ?,29
Who is the French literary charcter who is chiefly famous for his enormous nose ?,4
What were first used by John L. Sullivan and James J. Corbett in 1892 ?,14
What country surrounds San Marino ` the world 's smallest Republic ?,19
Who killed Martin Luther King ?,4
Who owns the rights on a TV program ?,4
What did Cool Hand Luke go to jail for ?,9
What was the V-8 Juice slogan : `` the tastebud '' ?,12
What was Mae West 's last film ?,1
What letter does Gorbachev 's middle name start with ?,15
Who invented Astroturf ?,4
What makes you fat ?,9
Name a flying mammal .,2
What season does a hiemal activity normally take place in ?,8
What direction do the best surfing beaches face ?,16
What is the world record for the longest hair ?,43
What English word contains the most letters ?,39
How do I know if I 'm jealous of someone ?,0
What Democratic prankster waved the train out of the station while Richard Nixon spoke from the caboose ?,4
How does James Bond like his martinis ?,0
What California bay 's largest island is Angel Island ?,16
What was the name of the flight that Fawaz Younis hijacked ?,47
What former African leader held his country 's boxing title for nine years ?,4
